city,state_name,lat,lng,population,density
Crawford,Texas,31.5382,-97.4465,979,258.8
Satanta,Kansas,37.4378,-100.988,979,680.5
Royalton,Pennsylvania,40.1873,-76.7269,979,1155.2
Argenta,Illinois,39.9855,-88.8197,979,621.5
Lake Victoria,Michigan,42.9168,-84.3749,979,380.4
Tilden,Illinois,38.2124,-89.684,979,380.6
Buffalo,West Virginia,38.6108,-81.9817,979,295.7
Arnolds Park,Iowa,43.3602,-95.1264,979,233.3
Friedensburg,Pennsylvania,40.6078,-76.2284,979,198.1
Tombstone,Arizona,31.7234,-110.0798,978,50.3
Iron Ridge,Wisconsin,43.3982,-88.532,978,544.0
Old Field,New York,40.9614,-73.1324,978,170.7
Womens Bay,Alaska,57.696,-152.6276,978,7.5
Arenas Valley,New Mexico,32.7765,-108.203,978,116.2
Bessemer,Pennsylvania,40.9756,-80.4878,978,243.0
Riceboro,Georgia,31.7264,-81.4438,977,28.7
Watkins,Colorado,39.6984,-104.5773,977,11.6
Stamping Ground,Kentucky,38.2697,-84.6831,977,651.7
Sodus Point,New York,43.264,-76.9954,977,237.3
Pomeroy,Pennsylvania,39.9642,-75.8823,977,795.4
Bay View,Ohio,41.468,-82.825,976,711.7
Anita,Iowa,41.4437,-94.766,976,204.0
Point Blank,Texas,30.7473,-95.2163,976,167.0
Lawrence,Pennsylvania,40.304,-80.122,976,852.2
Lake Quivira,Kansas,39.0393,-94.7685,976,282.8
Millville,Pennsylvania,41.1205,-76.5253,976,377.3
Milesburg,Pennsylvania,40.9426,-77.792,975,885.4
Cambridge,Iowa,41.9001,-93.536,975,272.4
Mortons Gap,Kentucky,37.2402,-87.4668,975,343.0
Centerville,Texas,31.2583,-95.9794,975,212.8
Heritage Creek,Kentucky,38.0951,-85.6125,975,736.2
Buffalo,Indiana,40.888,-86.7374,975,145.7
Quinby,South Carolina,34.2282,-79.7357,975,318.8
Maricao,Puerto Rico,18.1838,-66.981,974,191.8
Plattsville,Connecticut,41.226,-73.2591,974,382.4
Pinopolis,South Carolina,33.2287,-80.0386,974,304.7
Dibble,Oklahoma,35.0151,-97.6273,973,46.4
Loup City,Nebraska,41.2766,-98.9677,973,411.6
Lower Brule,South Dakota,44.0742,-99.5838,973,331.5
La Pryor,Texas,28.9487,-99.8483,973,189.0
Cavetown,Maryland,39.6426,-77.5933,973,223.9
Brady,Washington,47.0064,-123.5321,973,51.4
Duck Hill,Mississippi,33.6316,-89.7154,972,366.3
St. George Island,Florida,29.652,-84.8881,972,81.7
Funston,Georgia,31.1989,-83.8771,972,201.8
Liberty Center,Ohio,41.4436,-84.0078,972,392.9
Scottsmoor,Florida,28.768,-80.871,972,288.6
Parcelas Viejas Borinquen,Puerto Rico,18.1739,-66.0406,972,843.3
St. Paul,Indiana,39.4283,-85.6287,971,1266.4
Suffield,Ohio,41.0204,-81.3471,971,173.1
Ruby,New York,42.0125,-74.0103,971,163.3
Patoka,Indiana,38.4008,-87.5874,971,298.2
Maurertown,Virginia,38.9325,-78.4615,971,174.5
Texhoma,Oklahoma,36.5054,-101.7872,971,618.5
Flat Lick,Kentucky,36.8353,-83.7598,971,74.3
Plain View,North Carolina,35.2457,-78.5634,971,37.7
Spiceland,Indiana,39.8433,-85.426,971,246.0
Pea Ridge,Alabama,33.1454,-86.9372,971,23.3
Elsie,Michigan,43.0895,-84.3889,971,360.5
Hackberry,Louisiana,29.9717,-93.3947,970,18.1
Wattsville,Virginia,37.9301,-75.4943,970,56.0
South Lansing,New York,42.5369,-76.4968,970,132.0
Bellaire,Michigan,44.9739,-85.2057,969,187.7
Canyon Creek,Texas,32.3927,-97.7405,969,156.2
Hawesville,Kentucky,37.8962,-86.7561,969,227.4
Ashley,Indiana,41.5215,-85.0614,969,213.1
Celeste,Texas,33.2896,-96.1945,969,322.9
Au Gres,Michigan,44.0432,-83.6934,969,147.5
Allen,Oklahoma,34.8776,-96.4129,969,420.6
Pylesville,Maryland,39.688,-76.3876,969,82.6
Sugar Notch,Pennsylvania,41.1939,-75.9312,968,375.5
Elkview,West Virginia,38.4327,-81.4771,968,251.7
Buffalo,Iowa,41.4666,-90.717,968,62.2
Castle Hayne,North Carolina,34.3583,-77.9114,968,80.5
Siletz,Oregon,44.7219,-123.9187,968,714.5
Burnside,Kentucky,37.0042,-84.6489,968,99.7
York Springs,Pennsylvania,40.0093,-77.1159,968,157.2
Lyons,Michigan,42.9834,-84.9456,967,248.6
Mansfield,Illinois,40.2125,-88.5084,967,765.2
Cave Spring,Georgia,34.1081,-85.3388,967,124.6
Owen,Wisconsin,44.9485,-90.5621,967,159.0
Midway,Louisiana,31.6788,-92.1493,967,97.7
Pala,California,33.3639,-117.0675,966,74.9
Beavertown,Pennsylvania,40.7522,-77.169,966,543.8
Linton,North Dakota,46.2685,-100.2337,966,501.6
Larchwood,Iowa,43.4547,-96.4363,966,362.4
Whitehall,Montana,45.8709,-112.0976,966,547.7
Brantley,Alabama,31.5823,-86.2569,966,129.5
Heritage Bay,Florida,26.2837,-81.6629,966,743.5
Langdon Place,Kentucky,38.2865,-85.5849,966,1886.4
Glidden,Iowa,42.0577,-94.7266,966,361.5
Watson,Louisiana,30.5749,-90.9508,965,493.1
Prentiss,Mississippi,31.5995,-89.8746,965,155.4
Ridgeside,Tennessee,35.0349,-85.247,965,1160.9
Ector,Texas,33.5793,-96.2731,965,313.6
Clarksburg,Tennessee,35.8705,-88.3937,965,142.2
Norvelt,Pennsylvania,40.205,-79.497,965,185.7
Nelson,Georgia,34.3789,-84.3707,965,329.9
Ninilchik,Alaska,60.0745,-151.3843,964,1.7
Rock Spring,Georgia,34.8147,-85.2389,964,106.7
Greenwood,Wisconsin,44.7655,-90.5989,964,137.8
Silver Lake,Indiana,41.0743,-85.8923,964,765.0
Sykesville,Pennsylvania,41.0475,-78.8185,963,236.8
Sullivan,Ohio,41.028,-82.2212,963,72.2
Troy,Idaho,46.738,-116.7731,963,423.6
Alleghenyville,Pennsylvania,40.2327,-75.9762,963,149.8
Southwest City,Missouri,36.5205,-94.6103,962,280.7
Howard,Colorado,38.4098,-105.8424,962,17.7
Union Bridge,Maryland,39.5731,-77.1744,962,361.2
Bloomfield,Kentucky,37.9122,-85.314,962,285.0
Aspen Park,Colorado,39.5423,-105.2967,962,163.7
Drayton,South Carolina,34.9762,-81.9026,961,302.0
Hiawassee,Georgia,34.9495,-83.7531,961,261.6
Hooper Bay,Alaska,61.5262,-166.1146,961,45.1
Raleigh,Mississippi,32.0322,-89.5247,961,84.2
Sidney,Iowa,40.7459,-95.6447,961,283.6
Lemannville,Louisiana,30.1028,-90.9239,961,373.6
East Gull Lake,Minnesota,46.3948,-94.3548,961,44.4
Scotland,Pennsylvania,39.9697,-77.5844,961,343.9
Beckemeyer,Illinois,38.6058,-89.4321,960,664.2
Okeene,Oklahoma,36.1171,-98.3167,960,170.2
New Bloomfield,Missouri,38.7168,-92.0915,960,188.7
Bellefonte,Kentucky,38.4949,-82.6911,960,420.0
Donnellson,Iowa,40.6453,-91.5641,960,275.5
Log Lane Village,Colorado,40.2697,-103.829,960,1049.5
Richland,Michigan,42.3762,-85.4553,960,333.7
Schurz,Nevada,38.9673,-118.824,960,33.1
Sister Bay,Wisconsin,45.1835,-87.1271,960,130.7
Bird Island,Minnesota,44.7648,-94.8949,960,229.2
Ehrenberg,Arizona,33.6175,-114.4883,959,32.5
Brook,Indiana,40.8664,-87.3653,959,570.0
Jamestown,Indiana,39.9286,-86.626,959,470.9
Doyle,California,40.0275,-120.1173,959,47.1
Genoa,Nevada,39.0256,-119.8309,958,33.0
Mifflinville,Pennsylvania,41.0307,-76.2995,958,259.9
Chokoloskee,Florida,25.8143,-81.3603,958,925.1
Pearlington,Mississippi,30.2492,-89.6048,958,34.0
Medley,Florida,25.8647,-80.3516,957,80.0
Deville,Louisiana,31.3398,-92.1389,957,36.7
Beasley,Texas,29.4952,-95.9154,957,360.6
Houston,Minnesota,43.7583,-91.5706,956,308.5
Parksley,Virginia,37.7863,-75.6539,956,471.1
Accomac,Virginia,37.7196,-75.6673,956,808.6
Ola,Arkansas,35.031,-93.2244,956,198.1
Lydia,Louisiana,29.9263,-91.7813,956,300.9
Homestead Base,Florida,25.4936,-80.391,956,66.0
Mazeppa,Minnesota,44.2737,-92.5403,956,333.4
Rosiclare,Illinois,37.4239,-88.3501,955,203.1
Woodlawn,North Carolina,36.1158,-79.2898,955,98.8
Moca,Puerto Rico,18.3943,-67.1138,954,1576.2
Odell,Illinois,41.0023,-88.523,954,311.6
Cuba,Illinois,40.4936,-90.1933,954,757.7
Electric City,Washington,47.9218,-119.0475,954,183.3
Soda Bay,California,39.0024,-122.7794,954,214.5
Parcelas Nuevas,Puerto Rico,18.14,-66.1702,954,403.8
East Conemaugh,Pennsylvania,40.3476,-78.8861,954,1196.7
Mankato,Kansas,39.7871,-98.2083,954,354.4
Welaka,Florida,29.4822,-81.6658,954,250.2
Dotsero,Colorado,39.6463,-107.054,954,270.6
Hernandez,New Mexico,36.0567,-106.1185,954,212.0
Empire,Louisiana,29.4133,-89.6052,954,83.2
Glenmoore,Pennsylvania,40.0868,-75.782,953,265.6
Sand Springs,Texas,32.2795,-101.3496,953,112.1
West Brow,Georgia,34.9148,-85.4186,953,140.7
Section,Alabama,34.5816,-85.9849,953,84.3
Arrington,Virginia,37.6744,-78.8928,953,29.0
Selma,Indiana,40.1889,-85.2753,953,422.2
Adams Center,New York,43.8616,-76.0001,953,79.4
Farwell,Michigan,43.8363,-84.8677,953,273.1
Grand Ridge,Florida,30.7083,-85.0207,953,71.0
Calmar,Iowa,43.1811,-91.8679,952,345.4
Rocky Boy West,Montana,48.2972,-109.9918,952,59.3
Holden Beach,North Carolina,33.9121,-78.3182,952,124.5
Annville,Kentucky,37.3254,-83.9621,952,40.1
Howe,Indiana,41.7228,-85.4255,952,152.7
Verplanck,New York,41.2552,-73.9621,951,674.4
Stover,Missouri,38.4417,-92.9902,951,436.9
Preston,Maryland,38.7112,-75.9087,951,606.1
Gwinner,North Dakota,46.2358,-97.6696,951,197.3
Hazelton,Idaho,42.5953,-114.1366,951,1015.4
Christiana,Pennsylvania,39.9545,-75.997,951,715.4
Meigs,Georgia,31.0714,-84.0922,951,265.0
Silverdale,Pennsylvania,40.3473,-75.2718,951,841.5
Stone Harbor,New Jersey,39.0483,-74.7653,951,238.3
Douglas City,California,40.6529,-122.9283,951,8.6
Riverdale,Virginia,36.6764,-78.8943,951,51.2
Bear River,Wyoming,41.3858,-111.0271,951,194.4
Aynor,South Carolina,34.0002,-79.2071,951,168.2
Hugo,Colorado,39.1362,-103.4731,951,317.2
Hollywood,Alabama,34.7195,-85.9641,950,41.7
Crawford,Nebraska,42.6845,-103.416,950,335.5
Rapids City,Illinois,41.5786,-90.3399,950,239.8
Alcester,South Dakota,43.0278,-96.6268,950,505.9
Pastos,Puerto Rico,18.1194,-66.2601,950,779.3
Walker,Minnesota,47.0906,-94.5885,949,123.6
Dollar Point,California,39.1899,-120.1083,949,214.6
Buffalo Soapstone,Alaska,61.7071,-149.1093,949,16.3
Stockertown,Pennsylvania,40.7547,-75.2627,949,362.4
Bunkerville,Nevada,36.7594,-114.1412,949,53.5
Coolidge,Texas,31.7514,-96.6523,949,412.3
Deckerville,Michigan,43.5265,-82.742,949,279.6
Haxtun,Colorado,40.642,-102.6297,949,521.4
Knox City,Texas,33.4176,-99.8158,948,509.7
Minersville,Utah,38.2333,-112.9602,948,139.4
Rural Valley,Pennsylvania,40.7991,-79.3149,948,171.5
Greenvale,New York,40.8118,-73.6262,947,1098.7
Crocker,Missouri,37.948,-92.2676,947,279.4
Blue River,Colorado,39.4362,-106.035,947,145.6
Turtle Lake,Wisconsin,45.3933,-92.1452,947,120.3
Newman Grove,Nebraska,41.7469,-97.7767,947,631.1
South Point,Texas,25.8729,-97.383,947,328.7
Arcadia,Iowa,42.0862,-95.0432,947,385.3
Gibson,Georgia,33.2334,-82.5959,947,340.7
Hazel Green,Wisconsin,42.5341,-90.4361,947,277.8
Rison,Arkansas,33.9599,-92.1936,947,134.3
Hobson City,Alabama,33.6148,-85.8561,947,286.9
Fort Lawn,South Carolina,34.7003,-80.8991,947,270.1
Talkeetna,Alaska,62.2994,-149.9601,947,4.9
Savoonga,Alaska,63.6797,-170.4831,946,55.8
Deer River,Minnesota,47.3391,-93.7929,946,217.3
Klamath,California,41.5442,-124.0245,946,21.8
Fall Branch,Tennessee,36.4161,-82.6242,946,100.9
Morrisdale,Pennsylvania,40.9484,-78.2277,946,207.7
Shirley,Indiana,39.891,-85.5799,946,849.2
Greeley Hill,California,37.7505,-120.1228,945,14.9
Eldridge,California,38.3338,-122.5065,944,568.5
Anna Maria,Florida,27.5297,-82.7339,944,570.7
Dickeyville,Wisconsin,42.6246,-90.5914,944,371.0
Knights Landing,California,38.798,-121.7175,944,701.0
Valley Springs,South Dakota,43.5824,-96.4656,943,348.8
Lake View,Iowa,42.3046,-95.041,943,174.1
Dublin,Indiana,39.8127,-85.2056,943,711.8
Savoy,Texas,33.5999,-96.3662,943,488.5
Crystal,Michigan,43.2642,-84.9276,943,124.7
Peggs,Oklahoma,36.0673,-95.0718,942,30.6
Molino,Florida,30.7123,-87.324,942,75.8
Pleasant Hill,Illinois,39.4432,-90.873,942,566.0
Export,Pennsylvania,40.417,-79.6232,942,857.6
Donovan Estates,Arizona,32.7094,-114.6781,942,1669.5
Hummels Wharf,Pennsylvania,40.8308,-76.841,942,460.0
Princeton,Iowa,41.672,-90.357,942,111.5
Arlington,South Dakota,44.3635,-97.1338,942,226.3
Coon Valley,Wisconsin,43.7024,-91.0112,941,324.7
Earth,Texas,34.2338,-102.4091,941,347.4
Loami,Illinois,39.6748,-89.8473,940,401.9
Triadelphia,West Virginia,40.0483,-80.623,940,455.7
Lexington,Alabama,34.9652,-87.3735,940,96.5
Hopedale,Ohio,40.3263,-80.8955,940,330.7
Kykotsmovi Village,Arizona,35.8576,-110.6338,940,25.2
Piney Point,Maryland,38.1483,-76.5201,939,261.3
Rincón,Puerto Rico,18.15,-66.1569,939,794.3
Mantorville,Minnesota,44.0656,-92.7537,938,262.0
Benkelman,Nebraska,40.0468,-101.5402,938,308.7
Linesville,Pennsylvania,41.6564,-80.4225,938,555.0
New Hope,Texas,33.2116,-96.5635,938,161.6
Bellemeade,Kentucky,38.251,-85.591,938,526.7
Offerman,Georgia,31.4088,-82.1132,938,95.1
Floyd Hill,Colorado,39.7217,-105.4313,938,50.6
Jeffersonville,Georgia,32.6863,-83.3433,937,105.3
Erick,Oklahoma,35.2156,-99.8686,937,314.5
Carlton,Minnesota,46.6628,-92.4067,937,103.1
Overbrook,Kansas,38.7794,-95.5569,937,618.9
Stephenson,Michigan,45.4137,-87.6091,937,316.0
Bethany Beach,Delaware,38.5391,-75.066,936,386.7
Rockwell,Iowa,42.98,-93.1872,936,113.1
La Villita,New Mexico,36.1001,-106.0515,936,88.8
Alexandria,Tennessee,36.0791,-86.0382,936,189.1
Grandfield,Oklahoma,34.2306,-98.6875,936,472.4
Lakeside City,Texas,33.8292,-98.5403,935,642.3
Odin,Illinois,38.6159,-89.0541,935,384.5
Strawberry,Arizona,34.4012,-111.51,935,36.9
Alpaugh,California,35.889,-119.4858,935,802.5
Gladbrook,Iowa,42.1861,-92.7151,935,536.1
Hillsdale,Missouri,38.6858,-90.2869,934,2311.5
Ryland Heights,Kentucky,38.9701,-84.4607,934,81.1
Hartrandt,Wyoming,42.8836,-106.3492,934,251.4
Tres Pinos,California,36.7904,-121.3105,934,98.7
Primghar,Iowa,43.0864,-95.6207,934,296.1
Killbuck,Ohio,40.496,-81.9823,934,437.1
Paw Paw,Illinois,41.6877,-88.98,934,674.5
Plandome Heights,New York,40.8021,-73.7049,933,1668.7
Hyndman,Pennsylvania,39.8207,-78.7214,933,714.8
Treynor,Iowa,41.232,-95.6063,933,564.1
Wheatland,Iowa,41.8331,-90.838,933,671.1
Rocky Ridge,Utah,39.9197,-111.8258,933,240.9
Castleton Four Corners,Vermont,43.6105,-73.2104,933,122.3
Hinton,Iowa,42.6212,-96.2977,932,434.8
Ringoes,New Jersey,40.4327,-74.8722,932,200.7
Schaefferstown,Pennsylvania,40.2968,-76.2939,932,130.0
Simsboro,Louisiana,32.5323,-92.7839,932,102.2
Mechanicsville,Iowa,41.9056,-91.2536,932,460.3
Higginson,Arkansas,35.1968,-91.7152,931,246.9
Gratis,Ohio,39.6485,-84.5286,931,352.0
East Sumter,South Carolina,33.9261,-80.295,931,140.6
Forest Hill,Louisiana,31.047,-92.5258,931,117.4
Barataria,Louisiana,29.7092,-90.1217,931,92.5
Grass Valley,Nevada,40.7971,-117.7603,931,10.8
Malaga,California,36.6816,-119.7318,931,431.4
Schoeneck,Pennsylvania,40.2453,-76.1766,931,118.8
Olinda,Hawaii,20.8261,-156.2917,931,48.8
Geneva-on-the-Lake,Ohio,41.8561,-80.9491,930,171.9
Luttrell,Tennessee,36.2096,-83.7485,930,102.2
Eagleville,Tennessee,35.7391,-86.6528,930,129.4
Pocono Pines,Pennsylvania,41.1162,-75.4588,930,60.7
Palo Alto,Pennsylvania,40.6861,-76.1699,930,328.7
Pigeon Creek,Ohio,41.1101,-81.6722,930,409.1
Kendall,Washington,48.9156,-122.1336,930,124.2
Kanawha,Iowa,42.9342,-93.7932,929,185.7
Rushmere,Virginia,37.0787,-76.6778,929,39.4
Kansas,Oklahoma,36.2053,-94.7888,929,210.5
Campbell,Texas,33.1483,-95.9532,929,269.5
Hanson,Kentucky,37.4184,-87.4809,929,155.8
Dakota City,Iowa,42.7229,-94.1977,929,397.2
Grawn,Michigan,44.6611,-85.6883,929,553.2
Stacey Street,Florida,26.6978,-80.1239,928,2253.3
Trumbauersville,Pennsylvania,40.4133,-75.3803,928,825.4
Inverness,Mississippi,33.3543,-90.5913,928,225.2
Spaulding,Illinois,39.8663,-89.5447,927,492.0
Blue Lake,California,40.8814,-123.993,927,607.5
Central,Utah,37.415,-113.6262,927,144.2
Meadow,Texas,33.3377,-102.2058,927,219.2
Yaurel,Puerto Rico,18.03,-66.056,927,398.5
Wagram,North Carolina,34.8891,-79.3652,926,252.8
Valders,Wisconsin,44.0696,-87.8858,926,231.3
Waverly,Missouri,39.2072,-93.5186,926,289.9
Silverado Resort,California,38.3536,-122.2556,926,239.1
Hollister,North Carolina,36.2593,-77.9363,926,84.3
Lazy Acres,Colorado,40.0837,-105.3313,926,78.2
Griggstown,New Jersey,40.44,-74.5989,925,135.4
Point Hope,Alaska,68.3445,-166.6738,925,51.0
Troy,Montana,48.4614,-115.8909,925,443.4
Ridge Farm,Illinois,39.8957,-87.652,925,118.8
Lompico,California,37.11,-122.0523,925,100.7
Medford,Oklahoma,36.8035,-97.7378,924,353.4
Oil City,Louisiana,32.7454,-93.9758,924,179.5
Seelyville,Indiana,39.4936,-87.2667,924,458.8
New London,Missouri,39.5844,-91.3987,924,508.9
Belgrade,Minnesota,45.4506,-94.9998,924,330.0
Marrowstone,Washington,48.057,-122.6938,924,57.8
Clint,Texas,31.5901,-106.2289,924,141.1
Forest Home,New York,42.4529,-76.4693,923,882.0
Philpot,Kentucky,37.7356,-87.0013,923,113.8
Naalehu,Hawaii,19.0698,-155.5751,923,179.3
New Preston,Connecticut,41.6813,-73.3523,923,44.9
Ramsey,Illinois,39.1457,-89.1103,923,302.6
Aurora,Utah,38.9202,-111.9335,923,351.7
Vineyard Lake,Michigan,42.0868,-84.2102,923,123.1
Baconton,Georgia,31.3804,-84.1592,923,202.6
Martin Lake,Minnesota,45.3824,-93.0885,923,253.4
Philadelphia,Tennessee,35.6791,-84.3999,923,200.6
Goodfield,Illinois,40.6266,-89.2688,923,232.6
Honalo,Hawaii,19.581,-155.8985,923,11.5
Foots Creek,Oregon,42.3845,-123.1408,923,50.6
Pecos,New Mexico,35.5757,-105.6784,923,259.7
Hopland,California,38.9691,-123.1173,922,98.5
New Salem,Pennsylvania,39.9037,-76.7912,922,723.9
Gilbert Creek,West Virginia,37.5697,-81.8906,922,34.0
New Columbia,Pennsylvania,41.0424,-76.8764,922,233.0
Tribes Hill,New York,42.9479,-74.2989,922,147.4
Owyhee,Nevada,41.9165,-116.1825,921,1.6
Elizabeth,Illinois,42.3164,-90.2216,921,380.2
Mi Ranchito Estate,Texas,26.3878,-98.8733,921,290.7
Boyle,Mississippi,33.7065,-90.7249,921,192.7
Ellerbe,North Carolina,35.0718,-79.7595,921,302.9
Browerville,Minnesota,46.0805,-94.8645,920,324.1
Fish Lake,Indiana,41.5616,-86.5513,920,334.5
Castle Hill,California,37.8747,-122.0585,920,768.9
Madison,Kansas,38.1336,-96.1372,920,521.0
Plum Creek,Virginia,37.1267,-80.5048,920,265.3
Gadsden,South Carolina,33.848,-80.7663,919,33.0
Mount Royal,New Jersey,39.8099,-75.2137,919,708.1
White Deer,Texas,35.4332,-101.1751,918,190.9
Belmont,West Virginia,39.3787,-81.2634,918,912.9
Hi-Nella,New Jersey,39.8367,-75.022,918,2064.5
Tomás de Castro,Puerto Rico,18.184,-66.0186,918,896.0
Midway,Pennsylvania,39.8081,-77.0053,918,2103.4
Mauna Loa Estates,Hawaii,19.4274,-155.2213,918,238.3
White Plains,Kentucky,37.1707,-87.3801,918,112.7
Cyril,Oklahoma,34.8985,-98.203,918,628.0
Rice Tracts,Texas,26.0573,-97.6261,918,111.4
Happy Valley,New Mexico,32.4236,-104.2903,918,140.4
Mesa Verde,California,33.5957,-114.7317,918,67.6
Medora,Indiana,38.8247,-86.1711,917,532.0
Arnold,Nebraska,41.4231,-100.1936,917,507.9
Troy,Kansas,39.7846,-95.0937,917,301.8
Walnut Grove,Mississippi,32.5931,-89.4578,917,245.4
Bowman,Georgia,34.2051,-83.0309,917,108.5
Oaktown,Indiana,38.8717,-87.4412,917,410.2
Central Lake,Michigan,45.0694,-85.2625,917,346.2
Eden Valley,Minnesota,45.3255,-94.5456,917,293.5
Falkner,Mississippi,34.838,-88.9424,917,70.1
McKenzie,Alabama,31.5429,-86.7246,917,81.9
Allentown,Florida,30.7745,-87.0822,917,10.3
Chilchinbito,Arizona,36.5027,-110.0512,916,12.6
Randolph,Utah,41.6655,-111.1846,916,289.8
Montezuma,Indiana,39.7911,-87.3694,916,608.1
Odebolt,Iowa,42.3119,-95.2545,916,323.9
Hamel,Illinois,38.8894,-89.8425,916,262.2
Stateline,Nevada,38.9678,-119.944,916,500.7
Shoreham,Michigan,42.0604,-86.5115,916,547.7
Pocono Mountain Lake Estates,Pennsylvania,41.1567,-74.9646,916,152.8
Lewisville,Arkansas,33.3643,-93.5751,916,158.4
Holiday Lakes,Texas,29.2083,-95.5146,916,432.8
Brunswick,Missouri,39.4256,-93.1266,915,312.1
Frost,Texas,32.0788,-96.8084,915,301.0
Blairs,Virginia,36.6958,-79.3774,915,91.0
Blue Mounds,Wisconsin,43.0178,-89.8269,915,422.0
Macy,Nebraska,42.1159,-96.3667,915,224.3
Diamond City,Arkansas,36.4574,-92.9129,915,134.6
Búfalo,Puerto Rico,18.4166,-66.5749,915,458.8
Henderson,Minnesota,44.5278,-93.9091,914,332.8
Pinesdale,Montana,46.3339,-114.2232,914,297.5
Aurelia,Iowa,42.7131,-95.4368,914,339.5
Ferguson,Kentucky,37.0632,-84.5922,914,166.7
Afton,Iowa,41.0276,-94.1953,914,345.9
Auburn,New Jersey,39.6969,-75.3561,914,75.2
Entiat,Washington,47.678,-120.2175,914,172.8
Hoonah,Alaska,58.1118,-135.4248,913,55.9
Red Butte,Wyoming,42.8051,-106.434,913,868.1
Forest Park,Oklahoma,35.5096,-97.4469,913,206.1
Waterloo,California,38.0365,-121.1846,913,64.1
Dorchester,Wisconsin,45.0025,-90.3308,913,250.2
Humboldt,Nebraska,40.1658,-95.9443,913,264.2
Chicora,Pennsylvania,40.9505,-79.7401,913,757.4
Schroon Lake,New York,43.8345,-73.7647,913,118.8
Pine River,Minnesota,46.7224,-94.3974,912,310.0
Dammeron Valley,Utah,37.3042,-113.6658,912,58.3
Hulmeville,Pennsylvania,40.1421,-74.9075,912,769.2
Alamo,New Mexico,34.4184,-107.5125,912,8.0
Craigsville,Virginia,38.0838,-79.3853,912,179.4
Seiling,Oklahoma,36.1556,-98.9304,912,348.3
Shipshewana,Indiana,41.6743,-85.5765,912,291.8
Dayton,Iowa,42.2622,-94.0711,912,380.2
Osino,Nevada,40.9409,-115.6607,912,94.1
Cherokee,Alabama,34.7577,-87.967,911,152.6
South New Castle,Pennsylvania,40.9748,-80.3456,911,426.7
Flanagan,Illinois,40.8771,-88.8596,911,638.5
Crofton,Nebraska,42.7315,-97.4986,911,542.1
Elkton,South Dakota,44.2351,-96.4794,911,210.2
Horine,Missouri,38.2669,-90.4325,911,590.7
Athens,Wisconsin,45.0349,-90.0792,911,150.0
Golden Valley,Nevada,39.6178,-119.8231,911,115.9
Healy,Alaska,63.9454,-149.0151,911,0.0
Chapmanville,West Virginia,37.9727,-82.0215,911,589.5
Arapaho,Oklahoma,35.5778,-98.9592,911,526.5
Stephens,Arkansas,33.4221,-93.067,911,148.2
McAlisterville,Pennsylvania,40.6381,-77.273,911,261.3
Log Cabin,Texas,32.223,-96.0223,910,320.6
Roy,Washington,46.997,-122.5423,910,650.5
New Salem,North Dakota,46.8431,-101.4178,910,284.1
Highland,Wisconsin,43.0475,-90.3801,910,326.4
Branford,Florida,29.9623,-82.9243,910,293.7
Frederica,Delaware,39.0081,-75.4667,910,210.2
Westphalia,Michigan,42.9303,-84.7981,910,280.1
Cayuco,Puerto Rico,18.2922,-66.7348,910,576.0
Angel Fire,New Mexico,36.3821,-105.2718,910,9.9
Nortonville,Kentucky,37.186,-87.4556,910,328.2
Hotevilla-Bacavi,Arizona,35.9225,-110.6569,910,36.5
Tom Bean,Texas,33.52,-96.4844,910,273.7
East Butler,Pennsylvania,40.8788,-79.8473,910,350.6
Sweetwater,New Jersey,39.617,-74.6415,910,102.6
Bulls Gap,Tennessee,36.2615,-83.0788,909,281.4
Shellsburg,Iowa,42.0929,-91.8712,908,394.0
Copan,Oklahoma,36.9004,-95.9253,908,355.7
Pleasantville,Ohio,39.8098,-82.5223,908,928.1
Baltic,Ohio,40.4435,-81.701,908,455.6
Lakeview,Louisiana,32.5239,-93.8297,908,560.0
Concrete,Washington,48.537,-121.751,908,301.2
Pineville,Missouri,36.5756,-94.3916,908,107.5
Crescent Beach,Florida,29.7355,-81.2413,908,291.3
Napoleon,Michigan,42.1658,-84.2416,908,133.3
Ridgecrest,Louisiana,31.6018,-91.5304,907,611.0
Quinter,Kansas,39.0666,-100.2347,907,340.3
Lakeside,Iowa,42.6174,-95.1775,907,1111.4
Decaturville,Tennessee,35.5819,-88.1195,907,221.3
Napanoch,New York,41.753,-74.3724,907,280.9
Biron,Wisconsin,44.4281,-89.766,907,79.4
Lobelville,Tennessee,35.7508,-87.7958,907,94.7
Avella,Pennsylvania,40.2737,-80.4672,907,394.1
Walhalla,North Dakota,48.9211,-97.9176,906,334.1
Beaverdale,Iowa,40.8539,-91.2072,906,108.4
Warrenton,North Carolina,36.3995,-78.1575,906,368.7
Poca,West Virginia,38.4748,-81.8119,906,663.2
Mount Crested Butte,Colorado,38.9083,-106.9606,906,196.1
